Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201712,49,297000,029,    ,99990 ,00000 ,5782 ,482,36260, , ,84050      ,4,8,11,Morgan County Unincorporated Area,64,64,26284027,0,0,0,0,0,0,0,0,0,58,58,24023918,0,0,0,0,0,0,0,0,0
201712,49,303000,035,0640,53230 ,00000 ,46746 ,482,41620, , ,84123      ,4,8,12,Murray,88,88,21621370,0,0,0,0,0,0,0,0,0,88,88,21621370,0,0,0,0,0,0,0,0,0
201712,49,307000,047,0647,53560 ,00000 ,1755 ,999,99999, , ,84078      ,4,8,12,Naples,2,2,610099,0,0,0,0,0,0,0,0,0,2,2,610099,0,0,0,0,0,0,0,0,0
201712,49,309000,023,0650,54220 ,00000 ,5389 ,482,39340, , ,84648      ,4,8,12,Nephi,32,32,8617685,0,0,0,0,0,0,0,0,0,32,32,8617685,0,0,0,0,0,0,0,0,0
201712,49,317000,005,0670,54990 ,00000 ,8269 ,999,30860, , ,843412008  ,4,8,12,North Logan,35,35,11961780,0,0,0,5,20,3990845,6,143,10700000,35,35,11961780,0,0,0,5,20,3990845,6,143,10700000
201712,49,319000,057,0675,55100 ,00000 ,17357 ,482,36260, , ,84414      ,4,8,12,North Ogden,130,130,35639409,0,0,0,2,8,884246,6,33,3659221,130,130,35639409,0,0,0,2,8,884246,6,33,3659221
201712,49,321000,011,0680,55210 ,00000 ,16322 ,482,36260, , ,84054      ,4,8,11,North Salt Lake,106,106,26356338,0,0,0,1,3,282000,5,34,3264000,100,100,24654000,0,0,0,1,3,282000,5,34,3264000
201712,49,323000,027,0685,55430 ,00000 ,578 ,999,99999, , ,84649      ,4,8,12,Oak City town,1,1,217023,0,0,0,0,0,0,0,0,0,1,1,217023,0,0,0,0,0,0,0,0,0
201712,49,325000,043,0690,55650 ,00000 ,1470 ,999,99999, , ,84055      ,4,8,12,Oakley,4,4,1588097,0,0,0,0,0,0,0,0,0,4,4,1588097,0,0,0,0,0,0,0,0,0
201712,49,327000,057,0695,55980 ,00000 ,82825 ,482,36260, ,1,84401      ,4,8,12,Ogden,84,84,12544264,6,12,1540164,0,0,0,0,0,0,84,84,12544264,6,12,1540164,0,0,0,0,0,0
201712,49,333000,025,0715,57080 ,00000 ,577 ,999,99999, , ,847580036  ,4,8,0,Orderville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,49,335000,049,0720,57300 ,00000 ,88328 ,482,39340, ,1,84057      ,4,8,12,Orem,186,186,47011890,0,0,0,0,0,0,8,228,29602079,186,186,47011890,0,0,0,0,0,0,8,228,29602079
201712,49,343000,043,0740,58070 ,00000 ,7547 ,999,99999,2, ,84060      ,4,8,12,Park City,48,48,40716403,0,0,0,0,0,0,1,23,11040213,48,48,40716403,0,0,0,0,0,0,1,23,11040213
201712,49,349000,049,4300,58730 ,00000 ,18294 ,482,39340, , ,84651      ,4,8,12,Payson,50,50,9520919,2,4,497332,0,0,0,1,24,1648000,50,50,9520919,2,4,497332,0,0,0,1,24,1648000
201712,49,355000,057,0765,60710 ,00000 ,5476 ,482,36260, , ,84404      ,4,8,12,Plain City,107,107,30089420,0,0,0,0,0,0,0,0,0,107,107,30089420,0,0,0,0,0,0,0,0,0
201712,49,357000,049,0770,60930 ,00000 ,33509 ,482,39340, , ,84062      ,4,8,12,Pleasant Grove,66,66,24288987,0,0,0,0,0,0,1,5,761502,66,66,24288987,0,0,0,0,0,0,1,5,761502
201712,49,359000,057,0775,61150 ,00000 ,7979 ,482,36260, , ,844141408  ,4,8,6,Pleasant View,66,66,18408010,0,0,0,34,134,21010287,4,20,3198412,19,19,5204645,0,0,0,26,104,16225550,0,0,0
201712,49,369000,049,0800,62470 ,00000 ,112488 ,482,39340, ,1,84601      ,4,8,12,Provo,223,223,50831964,2,4,438160,4,13,2094555,0,0,0,223,223,50831964,2,4,438160,4,13,2094555,0,0,0
201712,49,383000,057,0825,64010 ,00000 ,8426 ,482,36260, , ,844053782  ,4,8,12,Riverdale,6,6,852404,0,0,0,0,0,0,0,0,0,6,6,852404,0,0,0,0,0,0,0,0,0
201712,49,385000,035,0835,64340 ,00000 ,38753 ,482,41620, , ,84065      ,4,8,0,Riverton,240,240,67742443,3,6,900216,21,71,11593503,7,38,6996576,0,0,0,0,0,0,0,0,0,0,0,0
201712,49,387500,023,0838,64590 ,00000 ,733 ,482,39340, , ,84645      ,4,8,11,Rocky Ridge town,1,1,220000,0,0,0,0,0,0,0,0,0,1,1,220000,0,0,0,0,0,0,0,0,0
201712,49,391000,057,0845,65110 ,00000 ,36884 ,482,36260, , ,84067      ,4,8,12,Roy,21,21,2719820,0,0,0,3,11,642000,0,0,0,21,21,2719820,0,0,0,3,11,642000,0,0,0
201712,49,395000,049,0860,65770 ,00000 ,6423 ,482,39340, , ,84653      ,4,8,12,Salem,74,74,24922534,1,2,627804,3,10,1535021,6,31,4200271,74,74,24922534,1,2,627804,3,10,1535021,6,31,4200271
201712,49,399000,035,0870,67000 ,00000 ,186440 ,482,41620, ,1,841145490  ,4,8,12,Salt Lake City,88,88,25201338,6,12,2235089,4,14,1520000,6,516,69340219,88,88,25201338,6,12,2235089,4,14,1520000,6,516,69340219
201712,49,401000,035,    ,99990 ,00000 ,146209 ,482,41620,2, ,841904050  ,4,8,3,Salt Lake County Unincorporated Area,129,129,40402730,6,12,2170697,8,29,2263300,14,96,12123322,23,23,5324905,3,6,594902,8,29,2263300,5,32,3778144
201712,49,405000,035,0875,67440 ,00000 ,87461 ,482,41620, , ,84070      ,4,8,12,Sandy,45,45,12820753,3,6,975511,11,39,6392974,10,295,34926593,45,45,12820753,3,6,975511,11,39,6392974,10,295,34926593
201712,49,407000,039,    ,00000 ,00000 ,4468 ,999,99999, , ,84642      ,4,8,12,Sanpete County,53,53,8240985,0,0,0,0,0,0,0,0,0,53,53,8240985,0,0,0,0,0,0,0,0,0
201712,49,411000,049,0885,67770 ,00000 ,9128 ,482,39340,2, ,84655      ,4,8,12,Santaquin,208,208,55999734,0,0,0,2,8,1956180,1,12,1920304,208,208,55999734,0,0,0,2,8,1956180,1,12,1920304
201712,49,412000,049,0887,67825 ,00000 ,17781 ,482,39340, , ,84045      ,4,8,12,Saratoga Springs,620,620,130296000,0,0,0,0,0,0,0,0,0,620,620,130296000,0,0,0,0,0,0,0,0,0
201712,49,425000,035,0920,70850 ,00000 ,50418 ,482,41620, , ,84095      ,4,8,12,South Jordan,843,843,209812000,4,8,1565000,1,3,527000,2,201,27600000,843,843,209812000,4,8,1565000,1,3,527000,2,201,27600000
201712,49,427000,057,0925,70960 ,00000 ,16532 ,482,36260, , ,84403      ,4,8,10,South Ogden,8,8,2739347,0,0,0,1,3,557419,0,0,0,4,4,1414809,0,0,0,0,0,0,0,0,0
201712,49,429000,035,0930,71070 ,00000 ,23617 ,482,41620, , ,84115      ,4,8,12,South Salt Lake,14,14,2980208,0,0,0,0,0,0,2,200,24891596,14,14,2980208,0,0,0,0,0,0,2,200,24891596
201712,49,431000,011,0935,71180 ,00000 ,6051 ,482,36260, , ,84405      ,4,8,12,South Weber,55,55,18013060,0,0,0,0,0,0,0,0,0,55,55,18013060,0,0,0,0,0,0,0,0,0
201712,49,433000,049,0940,71290 ,00000 ,34691 ,482,39340, , ,84660      ,4,8,12,Spanish Fork,278,278,76855980,0,0,0,5,19,2661054,8,44,5357548,278,278,76855980,0,0,0,5,19,2661054,8,44,5357548
201712,49,439000,049,0955,72280 ,00000 ,29466 ,482,39340, , ,84663      ,4,8,12,Springville,107,107,30584227,2,4,445296,0,0,0,0,0,0,107,107,30584227,2,4,445296,0,0,0,0,0,0
201712,49,441000,053,0855,65330 ,00000 ,72897 ,999,41100, ,1,84770      ,4,8,9,St. George,928,928,147144130,8,16,1291333,16,57,5106636,10,323,33527231,717,717,112692999,7,14,1097000,14,51,4532000,7,302,29982000
201712,49,445000,045,0965,73050 ,00000 ,616 ,482,41620, , ,84071      ,4,8,12,Stockton town,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
201712,49,447000,043,    ,99990 ,00000 ,22290 ,999,99999, , ,840170128  ,4,8,0,Summit County Unincorporated Area,96,96,49320660,0,0,0,2,6,1683060,13,72,12301689,0,0,0,0,0,0,0,0,0,0,0,0
201712,49,451000,011,0975,74480 ,00000 ,5122 ,482,36260, , ,84015      ,4,8,12,Sunset,27,27,1792140,0,0,0,0,0,0,0,0,0,27,27,1792140,0,0,0,0,0,0,0,0,0
201712,49,453000,011,0980,74810 ,00000 ,24331 ,482,36260, , ,84075      ,4,8,12,Syracuse,270,270,65021134,0,0,0,0,0,0,0,0,0,270,270,65021134,0,0,0,0,0,0,0,0,0
201712,49,456000,035,0986,75360 ,00000 ,58652 ,482,41620, , ,84118      ,4,8,9,Taylorsville,13,13,3140830,1,2,333395,3,10,1727730,1,115,16482474,5,5,1109667,0,0,0,3,10,1727730,1,115,16482474
201712,49,457000,045,0990,76680 ,00000 ,31605 ,482,41620, , ,840742191  ,4,8,12,Tooele,90,90,14393953,0,0,0,0,0,0,0,0,0,90,90,14393953,0,0,0,0,0,0,0,0,0
201712,49,459000,045,    ,99990 ,00000 ,14976 ,482,41620,2, ,84074      ,4,8,12,Tooele County Unincorporated Area,328,328,85649688,0,0,0,0,0,0,0,0,0,328,328,85649688,0,0,0,0,0,0,0,0,0
201712,49,471000,047,    ,99990 ,00000 ,20943 ,999,99999, , ,84078      ,4,8,12,Uintah County Unincorporated Area,22,22,5670053,0,0,0,0,0,0,0,0,0,22,22,5670053,0,0,0,0,0,0,0,0,0
201712,49,473000,057,1020,77890 ,00000 ,1322 ,482,36260, , ,84405      ,4,8,12,Uintah town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,49,475000,049,    ,99990 ,00000 ,10009 ,482,39340, , ,84601      ,4,8,12,Utah County Unincorporated Area,29,29,16893144,0,0,0,0,0,0,0,0,0,29,29,16893144,0,0,0,0,0,0,0,0,0
201712,49,477000,047,1025,80090 ,00000 ,9089 ,999,99999, , ,84078      ,4,8,12,Vernal,8,8,1789136,0,0,0,0,0,0,0,0,0,8,8,1789136,0,0,0,0,0,0,0,0,0
201712,49,481000,049,1029,80420 ,00000 ,139 ,482,39340, , ,840582032  ,4,8,12,Vineyard town,768,768,200840561,0,0,0,0,0,0,30,635,85894608,768,768,200840561,0,0,0,0,0,0,30,635,85894608
201712,49,491000,053,1045,81960 ,00000 ,18761 ,999,41100, , ,84780      ,4,8,12,Washington,619,619,147238570,0,0,0,0,0,0,0,0,0,619,619,147238570,0,0,0,0,0,0,0,0,0
201712,49,493000,053,    ,99990 ,00000 ,6988 ,999,41100, , ,84770      ,4,8,12,Washington County Unincorporated Area,80,80,16963465,0,0,0,0,0,0,0,0,0,80,80,16963465,0,0,0,0,0,0,0,0,0
201712,49,495000,057,1050,82070 ,00000 ,9067 ,482,36260, , ,84405      ,4,8,2,Washington Terrace,10,10,4033249,0,0,0,0,0,0,0,0,0,6,6,2825297,0,0,0,0,0,0,0,0,0
201712,49,499000,057,    ,99990 ,00000 ,14074 ,482,36260, , ,84401      ,4,8,11,Weber County Unincorporated Area,133,133,34664752,1,2,290105,2,8,1530262,0,0,0,126,126,33115390,1,2,290105,2,8,1530262,0,0,0
201712,49,505000,045,1065,82730 ,00000 ,1400 ,482,41620, , ,84083      ,4,8,9,Wendover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,49,507000,011,1070,82840 ,00000 ,5265 ,482,36260, , ,84087      ,4,8,12,West Bountiful,31,31,4510706,0,0,0,0,0,0,0,0,0,31,31,4510706,0,0,0,0,0,0,0,0,0
201712,49,508000,057,1073,82930 ,00000 ,10272 ,482,36260, , ,84401      ,4,8,12,West Haven,250,250,46579118,0,0,0,0,0,0,16,296,26304066,250,250,46579118,0,0,0,0,0,0,16,296,26304066
201712,49,509000,035,1075,82950 ,00000 ,103712 ,482,41620, , ,84088      ,4,8,12,West Jordan,452,452,115438513,0,0,0,0,0,0,10,347,52385390,452,452,115438513,0,0,0,0,0,0,10,347,52385390
201712,49,511000,011,1080,83390 ,00000 ,9511 ,482,36260, , ,84015      ,4,8,12,West Point,29,29,6785000,2,4,532000,6,21,2818000,0,0,0,29,29,6785000,2,4,532000,6,21,2818000,0,0,0
201712,49,513000,035,1082,83470 ,00000 ,129480 ,482,41620, , ,84119      ,4,8,12,West Valley City,224,224,29524194,0,0,0,0,0,0,0,0,0,224,224,29524194,0,0,0,0,0,0,0,0,0
201712,49,517000,049,1091,85050 ,00000 ,1344 ,482,39340, , ,84653      ,4,8,0,Woodland Hills,12,12,5210856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,49,521000,011,1095,85370 ,00000 ,9761 ,482,36260, , ,84087      ,4,8,11,Woods Cross,1,1,359796,0,0,0,0,0,0,0,0,0,1,1,359796,0,0,0,0,0,0,0,0,0
201712,53,005000,063,0010,00905 ,00000 ,6114 ,518,44060, , ,990019000  ,4,9,8,Airway Heights,27,27,7971199,0,0,0,4,15,1042913,18,337,42117210,19,19,5622395,0,0,0,3,12,843523,18,337,42117210
201712,53,009000,033,0020,01290 ,00000 ,3014 ,500,42660, , ,98001      ,4,9,12,Algona,9,9,2130594,0,0,0,0,0,0,0,0,0,9,9,2130594,0,0,0,0,0,0,0,0,0
201712,53,013000,057,0030,01990 ,00000 ,15778 ,500,34580, ,1,98221      ,4,9,11,Anacortes,87,87,28641718,1,2,253400,0,0,0,0,0,0,81,81,26870990,1,2,253400,0,0,0,0,0,0
201712,53,015000,061,0035,02585 ,00000 ,17926 ,500,42660, , ,98223      ,4,9,11,Arlington,91,91,22690385,0,0,0,1,3,601146,9,103,10332656,91,91,22690385,0,0,0,1,3,601146,9,103,10332656
201712,53,021000,033,0055,03180 ,00000 ,62761 ,500,42660,2,1,980014998  ,4,9,12,Auburn,139,139,45121624,0,0,0,0,0,0,0,0,0,139,139,45121624,0,0,0,0,0,0,0,0,0
201712,53,022000,035,0058,03736 ,00000 ,23025 ,500,14740, , ,981102824  ,4,9,12,Bainbridge Island,88,88,38821648,0,0,0,1,3,552064,1,18,3670119,88,88,38821648,0,0,0,1,3,552064,1,18,3670119
201712,53,023000,011,0065,04475 ,00000 ,17571 ,440,38900, , ,98604      ,4,9,0,Battle Ground,128,128,28292882,0,0,0,0,0,0,12,90,9493202,0,0,0,0,0,0,0,0,0,0,0,0
201712,53,025000,033,0070,04895 ,00000 ,299 ,500,42660, , ,98004      ,4,9,12,Beaux Arts Village town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,53,027000,033,0075,05210 ,00000 ,122363 ,500,42660, ,1,980099012  ,4,9,12,Bellevue,373,373,162755165,0,0,0,10,37,10013154,10,898,118368017,373,373,162755165,0,0,0,10,37,10013154,10,898,118368017
201712,53,029000,073,0080,05280 ,00000 ,80885 ,999,13380, ,1,98225      ,4,9,12,Bellingham,217,217,44954879,8,16,3037366,2,6,1103881,10,332,31319725,217,217,44954879,8,16,3037366,2,6,1103881,10,332,31319725
201712,53,031000,005,0083,05560 ,00000 ,3038 ,999,28420, , ,99320      ,4,9,12,Benton City,21,21,4669208,0,0,0,0,0,0,0,0,0,21,21,4669208,0,0,0,0,0,0,0,0,0
201712,53,033000,005,    ,99990 ,00000 ,32639 ,999,28420, , ,99336      ,4,9,11,Benton County Unincorporated Area,255,255,79473133,0,0,0,0,0,0,0,0,0,233,233,72956032,0,0,0,0,0,0,0,0,0
201712,53,037000,033,0095,06330 ,00000 ,4151 ,500,42660, , ,98010      ,4,9,12,Black Diamond,12,12,4778482,0,0,0,0,0,0,0,0,0,12,12,4778482,0,0,0,0,0,0,0,0,0
201712,53,039000,073,0100,06505 ,00000 ,4684 ,999,13380, , ,98230      ,4,9,12,Blaine,45,45,11622576,1,2,283581,0,0,0,0,0,0,45,45,11622576,1,2,283581,0,0,0,0,0,0
201712,53,041000,053,0105,07170 ,00000 ,17374 ,500,42660, , ,98391      ,4,9,12,Bonney Lake,54,54,14789823,0,0,0,0,0,0,0,0,0,54,54,14789823,0,0,0,0,0,0,0,0,0
201712,53,043000,033,0110,07380 ,00000 ,17090 ,500,42660,2, ,98011      ,4,9,5,Bothell,151,151,65983810,0,0,0,0,0,0,8,430,44348676,50,50,21402698,0,0,0,0,0,0,1,135,13065496
201712,53,047000,035,0115,07695 ,00000 ,37729 ,500,14740, ,1,983371858  ,4,9,12,Bremerton,112,112,27843472,0,0,0,0,0,0,0,0,0,112,112,27843472,0,0,0,0,0,0,0,0,0
201712,53,049000,047,0120,07835 ,00000 ,2370 ,999,99999, , ,988120340  ,4,9,12,Brewster,0,0,0,2,4,422484,0,0,0,0,0,0,0,0,0,2,4,422484,0,0,0,0,0,0
201712,53,051000,017,0123,07870 ,00000 ,2409 ,999,48300, , ,98813      ,4,9,12,Bridgeport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,53,053000,061,0124,07940 ,00000 ,6087 ,500,42660, , ,98036      ,4,9,12,Brier,21,21,11353000,0,0,0,0,0,0,0,0,0,21,21,11353000,0,0,0,0,0,0,0,0,0
201712,53,055000,053,0130,08570 ,00000 ,4354 ,500,42660, , ,98321      ,4,9,12,Buckley,49,49,16047637,0,0,0,0,0,0,0,0,0,49,49,16047637,0,0,0,0,0,0,0,0,0
201712,53,058000,033,0828,08850 ,00000 ,33313 ,500,42660, , ,981661973  ,4,9,12,Burien,58,58,18045107,0,0,0,0,0,0,0,0,0,58,58,18045107,0,0,0,0,0,0,0,0,0
201712,53,061000,011,0145,09480 ,00000 ,19355 ,440,38900, , ,986072166  ,4,9,11,Camas,232,232,62367408,0,0,0,0,0,0,0,0,0,216,216,57482115,0,0,0,0,0,0,0,0,0
201712,53,063000,053,0150,09970 ,00000 ,610 ,500,42660, , ,98323      ,4,9,12,Carbonado town,4,4,1204896,0,0,0,0,0,0,0,0,0,4,4,1204896,0,0,0,0,0,0,0,0,0
201712,53,065000,033,0155,10215 ,00000 ,1786 ,500,42660, , ,980141238  ,4,9,0,Carnation,67,67,24420130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,53,071000,069,0175,10635 ,00000 ,532 ,999,99999, , ,98612      ,4,9,12,Cathlamet town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,53,073000,041,0180,11160 ,00000 ,16336 ,999,99999, , ,98531      ,4,9,12,Centralia,37,37,7039835,1,2,250000,0,0,0,0,0,0,37,37,7039835,1,2,250000,0,0,0,0,0,0
201712,53,079000,007,    ,99990 ,00000 ,30498 ,999,48300, , ,98801      ,4,9,11,Chelan County Unincorporated Area,272,272,44930224,0,0,0,0,0,0,0,0,0,246,246,40284159,0,0,0,0,0,0,0,0,0
201712,53,081000,063,0200,11825 ,00000 ,10590 ,518,44060, , ,99004      ,4,9,12,Cheney,55,55,11782201,0,0,0,0,0,0,0,0,0,55,55,11782201,0,0,0,0,0,0,0,0,0
201712,53,083000,065,0205,12140 ,00000 ,2607 ,518,44060, , ,99109      ,4,9,12,Chewelah,6,6,1795858,0,0,0,0,0,0,0,0,0,6,6,1795858,0,0,0,0,0,0,0,0,0
201712,53,085000,009,    ,99990 ,00000 ,42228 ,999,99999, , ,983620149  ,4,9,2,Clallam County Unincorporated Area,175,175,37236081,2,4,760946,0,0,0,0,0,0,19,19,4316825,0,0,0,0,0,0,0,0,0
201712,53,087000,011,    ,99990 ,00000 ,203339 ,440,38900,2, ,986669810  ,4,9,8,Clark County Unincorporated Area,1548,1548,469931668,0,0,0,2,7,774401,17,273,27728263,1040,1040,313752653,0,0,0,1,4,422084,12,193,19350243
201712,53,089000,003,0215,12630 ,00000 ,7229 ,999,30300, , ,99403      ,4,9,12,Clarkston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,53,091000,037,0220,12945 ,00000 ,1872 ,999,99999, , ,98922      ,4,9,12,Cle Elum,3,3,635507,0,0,0,0,0,0,0,0,0,3,3,635507,0,0,0,0,0,0,0,0,0
201712,53,093000,033,0225,13365 ,00000 ,2984 ,500,42660, , ,98004      ,4,9,12,Clyde Hill,22,22,45668555,0,0,0,0,0,0,0,0,0,22,22,45668555,0,0,0,0,0,0,0,0,0
201712,53,109000,021,0263,14485 ,00000 ,4209 ,999,28420, , ,99326      ,4,9,12,Connell,10,10,1652093,0,0,0,0,0,0,0,0,0,10,10,1652093,0,0,0,0,0,0,0,0,0
201712,53,121000,029,0290,15185 ,00000 ,1831 ,999,99999, , ,98239      ,4,9,12,Coupeville town,9,9,4075233,1,2,678745,0,0,0,0,0,0,9,9,4075233,1,2,678745,0,0,0,0,0,0
201712,53,122000,033,0291,15290 ,00000 ,17575 ,500,42660, , ,98042      ,4,9,12,Covington,85,85,37302575,0,0,0,0,0,0,0,0,0,85,85,37302575,0,0,0,0,0,0,0,0,0
201712,53,123000,015,    ,99990 ,00000 ,44085 ,440,31020, , ,98626      ,4,9,12,Cowlitz County Unincorporated Area,197,197,43037116,4,8,1358773,0,0,0,0,0,0,197,197,43037116,4,8,1358773,0,0,0,0,0,0
201712,53,129000,061,0305,16690 ,00000 ,1347 ,500,42660, , ,98241      ,4,9,12,Darrington town,4,4,736000,0,0,0,0,0,0,0,0,0,4,4,736000,0,0,0,0,0,0,0,0,0
201712,53,135000,063,0317,17320 ,00000 ,3652 ,518,44060, , ,990060888  ,4,9,12,Deer Park,24,24,5097314,3,6,803546,0,0,0,3,36,5044002,24,24,5097314,3,6,803546,0,0,0,3,36,5044002
201712,53,137000,033,0325,17635 ,00000 ,29673 ,500,42660, , ,981986340  ,4,9,12,Des Moines,45,45,17046389,0,0,0,2,6,1266772,12,400,73176399,45,45,17046389,0,0,0,2,6,1266772,12,400,73176399
201712,53,139000,017,    ,99990 ,00000 ,20399 ,999,48300, , ,98802      ,4,9,12,Douglas County Unincorporated Area,173,173,44907965,0,0,0,0,0,0,0,0,0,173,173,44907965,0,0,0,0,0,0,0,0,0
201712,53,141000,053,0330,18965 ,00000 ,8199 ,500,42660, , ,983279002  ,4,9,12,DuPont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,53,143000,033,0335,19035 ,00000 ,6695 ,500,42660, , ,98019      ,4,9,12,Duvall,78,78,28648810,0,0,0,0,0,0,0,0,0,78,78,28648810,0,0,0,0,0,0,0,0,0
201712,53,145000,017,0350,20155 ,00000 ,13190 ,999,48300, , ,98802      ,4,9,12,East Wenatchee,4,4,946350,1,2,286631,0,0,0,0,0,0,4,4,946350,1,2,286631,0,0,0,0,0,0
201712,53,147000,053,0357,20260 ,00000 ,2758 ,500,42660, , ,98328      ,4,9,12,Eatonville town,6,6,2416136,0,0,0,1,4,1007894,0,0,0,6,6,2416136,0,0,0,1,4,1007894,0,0,0
201712,53,148000,053,0362,20645 ,00000 ,9387 ,500,42660, , ,983721513  ,4,9,12,Edgewood,165,165,59710433,2,4,506344,0,0,0,0,0,0,165,165,59710433,2,4,506344,0,0,0,0,0,0
201712,53,149000,061,0367,20750 ,00000 ,39709 ,500,42660, , ,98020      ,4,9,12,Edmonds,58,58,20242759,2,4,788348,0,0,0,3,120,15649610,58,58,20242759,2,4,788348,0,0,0,3,120,15649610
201712,53,153000,037,0380,21240 ,00000 ,18174 ,999,99999, , ,98926      ,4,9,12,Ellensburg,93,93,19103937,4,8,647374,0,0,0,6,159,18260077,93,93,19103937,4,8,647374,0,0,0,6,159,18260077
201712,53,163000,033,2016,22045 ,00000 ,10669 ,500,42660, , ,98022      ,4,9,11,Enumclaw,25,25,7074421,0,0,0,0,0,0,0,0,0,22,22,6379093,0,0,0,0,0,0,0,0,0
201712,53,167000,061,0420,22640 ,00000 ,103019 ,500,42660, ,1,98201      ,4,9,11,Everett,270,270,63682297,9,18,3366474,1,3,469680,2,11,818508,254,254,59704827,9,18,3366474,1,3,469680,1,6,200000
201712,53,171000,063,0430,22990 ,00000 ,612 ,518,44060, , ,99012      ,4,9,11,Fairfield town,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
201712,53,175000,033,0443,23515 ,00000 ,89306 ,500,42660, , ,98003      ,4,9,12,Federal Way,52,52,21580716,3,6,891989,4,16,2420248,0,0,0,52,52,21580716,3,6,891989,4,16,2420248,0,0,0
201712,53,177000,073,2184,23620 ,00000 ,11415 ,999,13380, , ,98248      ,4,9,9,Ferndale,124,124,31452109,1,2,311149,3,12,2193096,3,15,1463646,103,103,26106400,1,2,311149,2,8,1531975,0,0,0
201712,53,181000,053,0450,23795 ,00000 ,9173 ,500,42660, , ,98424      ,4,9,12,Fife,3,3,651738,0,0,0,1,4,677103,0,0,0,3,3,651738,0,0,0,1,4,677103,0,0,0
201712,53,183000,053,0455,23970 ,00000 ,6497 ,500,42660, , ,984666912  ,4,9,12,Fircrest,2,2,464409,0,0,0,0,0,0,0,0,0,2,2,464409,0,0,0,0,0,0,0,0,0
201712,53,187000,021,    ,99990 ,00000 ,13491 ,999,28420, , ,99301      ,4,9,1,Franklin County Unincorporated Area,107,107,32804179,0,0,0,0,0,0,0,0,0,5,5,2289602,0,0,0,0,0,0,0,0,0
201712,53,189000,055,0470,25615 ,00000 ,2162 ,999,99999, , ,98250      ,4,9,12,Friday Harbor town,7,7,1160000,0,0,0,1,3,500000,0,0,0,7,7,1160000,0,0,0,1,3,500000,0,0,0
201712,53,197000,053,0490,26735 ,00000 ,7126 ,500,42660, , ,98335      ,4,9,11,Gig Harbor,245,245,65656871,1,2,68000,0,0,0,0,0,0,228,228,60002260,1,2,68000,0,0,0,0,0,0
201712,53,199000,061,0495,27365 ,00000 ,2075 ,500,42660, , ,98251      ,4,9,12,Gold Bar,13,13,1870089,0,0,0,0,0,0,0,0,0,13,13,1870089,0,0,0,0,0,0,0,0,0
201712,53,205000,077,0515,27925 ,00000 ,10862 ,999,49420, , ,989301360  ,4,9,11,Grandview,7,7,1566129,0,0,0,0,0,0,0,0,0,7,7,1566129,0,0,0,0,0,0,0,0,0
201712,53,209000,061,0523,27995 ,00000 ,3364 ,500,42660, , ,98252      ,4,9,12,Granite Falls,75,75,18221310,0,0,0,0,0,0,0,0,0,75,75,18221310,0,0,0,0,0,0,0,0,0
201712,53,211000,025,    ,99990 ,00000 ,40134 ,999,99999,2, ,98823      ,4,9,12,Grant County Unincorporated Area,147,147,40310940,0,0,0,0,0,0,0,0,0,147,147,40310940,0,0,0,0,0,0,0,0,0
201712,53,213000,027,    ,99990 ,00000 ,28438 ,999,99999, , ,985633614  ,4,9,12,Grays Harbor County Unincorporated Area,109,109,26660717,0,0,0,0,0,0,0,0,0,109,109,26660717,0,0,0,0,0,0,0,0,0
201712,53,221000,025,0547,29920 ,00000 ,151 ,999,99999, , ,99135      ,4,9,12,Hartline town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201712,53,227000,033,0570,32755 ,00000 ,394 ,500,42660, , ,98004      ,4,9,12,Hunts Point town,1,1,2400000,0,0,0,0,0,0,0,0,0,1,1,2400000,0,0,0,0,0,0,0,0,0
201712,53,235000,029,    ,99990 ,00000 ,53565 ,999,99999, , ,98239      ,4,9,11,Island County Unincorporated Area,358,358,93223570,0,0,0,0,0,0,0,0,0,339,339,88180567,0,0,0,0,0,0,0,0,0
